msoa,estimated capacity
E02003073,4334.25
E02003074,7992.51
E02003075,0.00
E02003076,0.00
E02003077,0.00
E02003078,0.00
E02003079,394.14
E02003080,1254.70
E02003081,0.00
E02003082,290.23
E02003084,17703.60
E02003085,4364.95
E02003086,0.00
E02003087,0.00
E02003088,0.00
E02003089,0.00
E02003090,0.00
E02003091,5949.67
E02003092,531.93
E02003093,127.49
E02003094,23073.75
E02003095,15687.82
E02003096,5695.55
E02003097,3136.13
E02003098,7.24
E02003099,1365.03
E02003100,2410.15
E02003101,12944.65
E02003102,185.76
E02003103,0.00
E02003104,0.00
E02003105,582.14
E02003106,13695.18
E02003107,2293.19
E02003108,0.00
E02003109,0.00
E02003110,11610.32
E02003111,493.84
E02003112,0.00
E02003113,0.00
E02003114,828.47
E02003115,3032.55
E02003116,0.00
E02003117,3967.29
E02003118,0.00
E02003119,0.00
E02003120,788.56
E02003121,18449.85
E02003122,11872.76
E02003123,2910.80
E02003124,0.00
E02003125,0.00
E02003126,8307.26
E02003127,411.82
E02003128,11135.41
E02003129,298.53
E02003130,0.00
E02003131,199.07
E02003132,0.00
E02003133,0.00
E02003134,570.86
E02003135,0.00
E02003136,1149.87
E02003137,5686.88
E02003138,0.00
E02003139,0.00
E02003140,2850.55
E02003141,3603.69
E02003142,10037.21
E02003143,3271.42
E02003144,638.07
E02003145,409.72
E02003146,1608.14
E02003147,228.82
E02003148,7268.03
E02003149,0.00
E02003150,5063.38
E02003151,0.00
E02003152,9161.53
E02003153,1721.42
E02003154,0.00
E02003155,469.18
E02003156,12990.01
E02003157,3362.40
E02003158,1425.41
E02003159,0.00
E02003161,0.00
E02003163,0.00
E02003164,0.00
E02003165,0.00
E02003166,12925.55
E02003167,820.88
E02003168,6206.67
E02003169,368.40
E02003170,1577.21
E02003171,0.00
E02003172,4414.84
E02003173,1547.83
E02003174,0.00
E02003175,0.00
E02003176,1348.66
E02003177,1513.83
E02003178,3.92
E02003179,14376.85
E02003180,3548.49
E02003181,0.00
E02003182,10876.18
E02003183,0.00
E02003184,0.00
E02003185,0.00
E02003186,318.45
E02003187,0.00
E02003188,8650.45
E02003189,445.95
E02003190,1581.42
E02003191,0.00
E02003192,3107.79
E02003194,0.00
E02003195,0.00
E02003196,422.12
E02003197,4319.08
E02003198,649.31
E02003199,8781.95
E02003200,0.00
E02003201,9835.89
E02003202,10428.85
E02003203,1395.84
E02003204,1676.56
E02003205,2153.96
E02003206,1964.56
E02003207,1919.47
E02003208,17909.54
E02003209,495.87
E02003210,336.25
E02003211,5750.90
E02003212,1637.68
E02003214,0.00
E02003215,3643.72
E02003216,0.00
E02003217,1189.69
E02003218,0.00
E02003219,8002.68
E02003220,0.00
E02003221,3021.93
E02003222,0.00
E02003223,13048.11
E02003224,0.00
E02003225,1578.36
E02003226,0.00
E02003227,0.00
E02003228,14120.89
E02003229,0.00
E02003230,4139.23
E02003231,0.00
E02003232,0.00
E02003233,0.00
E02003234,4226.45
E02003235,2400.28
E02003236,18630.90
E02003237,592.84
E02003238,3222.82
E02003239,0.00
E02003240,0.00
E02003241,2149.93
E02003242,4024.03
E02003243,0.00
E02003244,0.00
E02003245,0.00
E02003246,10586.40
E02003247,0.00
E02003248,1503.91
E02003249,6785.67
E02003250,14043.40
E02003251,0.00
E02003252,3286.55
E02003253,1639.44
E02003254,0.00
E02003255,5198.28
E02003257,2319.67
E02003258,0.00
E02003259,1751.88
E02003260,0.00
E02003261,0.00
E02003262,0.00
E02003263,0.00
E02003264,0.00
E02003265,0.00
E02003266,0.00
E02003267,0.00
E02003268,0.00
E02003269,0.00
E02003270,0.00
E02003271,7229.83
E02003272,0.00
E02003273,0.00
E02003274,7803.73
E02003275,0.00
E02003276,1357.61
E02003277,0.00
E02003278,0.00
E02003279,1941.37
E02003280,12220.86
E02003281,1959.64
E02003282,0.00
E02003283,0.00
E02003284,9500.76
E02003285,0.00
E02003286,0.00
E02003287,0.00
E02003288,11184.70
E02003289,0.00
E02003290,1781.75
E02003291,10605.89
E02003292,1867.72
E02003293,431.99
E02003294,0.00
E02003295,0.00
E02003296,0.00
E02003297,2040.82
E02003298,0.00
E02003299,0.00
E02003300,174.28
E02003301,0.00
E02003302,1736.46
E02003303,0.00
E02003304,0.00
E02003305,0.00
E02003307,0.00
E02003308,0.00
E02003309,148.94
E02003310,17621.33
E02003311,5805.86
E02003312,2974.55
E02003313,7653.29
E02003314,357.02
E02003315,0.00
E02003316,363.21
E02003317,896.57
E02003318,0.00
E02003319,3364.10
E02003320,6609.69
E02003321,0.00
E02003322,0.00
E02003323,0.00
E02003324,9723.23
E02003325,2235.64
E02003326,1724.96
E02003327,0.00
E02003328,0.00
E02003329,0.00
E02003330,0.00
E02003331,0.00
E02003332,0.00
E02003333,0.00
E02003334,0.00
E02003335,0.00
E02003336,0.00
E02003337,0.00
E02003338,0.00
E02003339,0.00
E02003340,0.00
E02003341,0.00
E02003342,0.00
E02003343,9208.92
E02003344,0.00
E02003345,0.00
E02003346,8787.75
E02003347,0.00
E02003348,0.00
E02003349,0.00
E02003350,2322.76
E02003351,0.00
E02003352,0.00
E02003353,0.00
E02003354,8035.26
E02003355,178.51
E02003356,0.00
E02003357,8975.82
E02003358,7772.07
E02003359,0.00
E02003360,0.00
E02003361,8831.14
E02003362,0.00
E02003363,1620.00
E02003364,17.79
E02003365,0.00
E02003366,18321.62
E02003367,0.00
E02003368,328.57
E02003369,0.00
E02003370,194.13
E02003371,421.48
E02003372,12164.31
E02003373,0.00
E02003374,2678.20
E02003375,623.40
E02003376,2170.94
E02003377,0.00
E02003378,5291.15
E02003379,0.00
E02003380,0.00
E02003381,393.54
E02003382,3996.00
E02003383,0.00
E02003384,0.00
E02003385,25715.38
E02003386,0.00
E02003387,0.00
E02003388,0.00
E02003389,0.00
E02003390,0.00
E02003391,0.00
E02003392,375.94
E02003393,0.00
E02003394,3596.76
E02003395,11228.99
E02003396,4490.06
E02003397,530.46
E02003398,0.00
E02003399,13113.29
E02003400,0.00
E02003401,189.99
E02003402,0.00
E02003403,0.00
E02003404,0.00
E02003405,11159.59
E02003406,1987.15
E02003407,0.00
E02003408,4435.91
E02003409,0.00
E02003410,0.00
E02003411,0.00
E02003412,0.00
E02003413,26480.32
E02003414,10357.77
E02003415,1049.76
E02003416,0.00
E02003417,210.20
E02003418,0.00
E02003419,0.00
E02003420,0.00
E02003421,0.00
E02003422,0.00
E02003423,0.00
E02003424,0.00
E02003425,2982.73
E02003426,0.00
E02003427,0.00
E02003428,0.00
E02003429,0.00
E02003430,3639.95
E02003431,334.93
E02003432,0.00
E02003433,4584.09
E02003434,394.38
E02003435,0.00
E02003436,0.00
E02003437,0.00
E02003438,1933.91
E02003439,0.00
E02003440,2121.65
E02003441,0.00
E02003442,0.00
E02003443,5340.08
E02003444,2079.35
E02003445,714.72
E02003446,11248.11
E02003447,2242.99
E02003448,3196.04
E02003449,0.00
E02003450,0.00
E02003451,3667.10
E02003452,0.00
E02003453,0.00
E02003454,12500.32
E02003455,0.00
E02003456,0.00
E02003457,173.27
E02003458,0.00
E02003459,3555.19
E02003460,3907.23
E02003461,0.00
E02003462,1065.66
E02003463,574.47
E02003464,0.00
E02003465,0.00
E02003466,0.00
E02003467,585.07
E02003468,8404.65
E02003469,0.00
E02003470,411.90
E02003471,1628.43
E02003472,15351.40
E02003473,0.00
E02003474,0.00
E02003475,22424.80
E02003476,0.00
E02003477,0.00
E02003478,3575.17
E02003479,1832.85
E02003480,128.13
E02003481,21778.93
E02003482,0.00
E02003483,10550.03
E02003484,0.00
E02003485,0.00
E02003486,567.98
E02003487,375.42
E02003488,8402.50
E02003489,0.00
E02003490,0.00
E02003491,10889.91
E02003492,0.00
E02003493,335.51
E02003494,0.00
E02003495,0.00
E02003496,288.73
E02003497,4968.75
E02003498,1065.81
E02003499,0.00
E02003500,198.37
E02003501,647.95
E02003502,0.00
E02003503,10257.47
E02003504,0.00
E02003505,4113.70
E02003506,4.30
E02003507,262.17
E02003508,0.00
E02003509,5392.52
E02003510,0.00
E02003511,1758.13
E02003512,0.00
E02003513,0.00
E02003514,0.00
E02003515,0.00
E02003516,634.83
E02003517,3588.37
E02003518,1250.02
E02003519,1009.02
E02003520,818.48
E02003521,76.33
E02003522,10681.29
E02003523,0.00
E02003524,2019.03
E02003525,10388.28
E02003526,0.00
E02003527,0.00
E02003529,0.00
E02003530,1719.20
E02003531,13935.92
E02003532,0.00
E02003533,0.00
E02003534,2533.66
E02003535,0.00
E02003536,6858.25
E02003537,0.00
E02003538,0.00
E02003539,13698.11
E02003540,9753.65
E02003541,0.00
E02003542,1565.03
E02003543,0.00
E02003544,0.00
E02003545,1752.18
E02003546,0.00
E02003547,0.00
E02003548,0.00
E02003549,0.00
E02003550,0.00
E02003551,414.99
E02003552,6344.68
E02003553,0.00
E02003554,0.00
E02003555,2449.09
E02003556,0.00
E02003557,0.00
E02003558,3665.89
E02003559,995.82
E02003560,0.00
E02003561,9914.35
E02003562,2552.69
E02003563,10770.92
E02003564,0.00
E02003565,3520.35
E02003566,0.00
E02003567,0.00
E02003568,2503.05
E02003569,92.97
E02003570,856.73
E02003571,9295.32
E02003572,0.00
E02003573,1749.17
E02003574,0.00
E02003575,0.00
E02003576,0.00
E02003577,0.00
E02003578,0.00
E02003579,2111.11
E02003580,0.00
E02003581,1196.94
E02003582,2972.31
E02003583,3306.91
E02003584,2808.18
E02003585,0.00
E02003586,0.00
E02003587,0.00
E02003588,8329.70
E02003589,10170.51
E02003590,11255.40
E02003591,6106.97
E02003592,0.00
E02003593,0.00
E02003594,0.00
E02003595,9266.15
E02003596,0.00
E02003597,0.00
E02003598,0.00
E02003599,376.46
E02003600,6385.78
E02003601,0.00
E02003602,7185.12
E02003603,8004.95
E02003604,2291.46
E02003605,1176.88
E02003606,0.00
E02003607,1164.80
E02003608,0.00
E02003609,3188.70
E02003610,2725.07
E02003611,0.00
E02003612,0.00
E02003613,0.00
E02003614,0.00
E02003615,0.00
E02003616,0.00
E02003617,0.00
E02003618,0.00
E02003619,0.00
E02003620,470.62
E02003621,0.00
E02003622,2550.10
E02003623,1022.45
E02003624,0.00
E02003625,10578.51
E02003626,16821.69
E02003627,3134.40
E02003628,0.00
E02003629,8121.41
E02003630,8969.18
E02003631,0.00
E02003632,6447.72
E02003633,1757.93
E02003634,0.00
E02003635,0.00
E02003636,687.51
E02003637,0.00
E02003638,0.00
E02003639,14148.37
E02003640,0.00
E02003641,0.00
E02003642,2456.55
E02003643,3708.93
E02003644,4157.78
E02003645,15842.10
E02003646,0.00
E02003647,7104.09
E02003648,0.00
E02003649,0.00
E02003650,0.00
E02003651,0.00
E02003652,11245.22
E02003653,1727.25
E02003654,0.00
E02003655,0.00
E02003656,624.84
E02003657,0.00
E02003658,0.00
E02003659,0.00
E02003660,0.00
E02003661,0.00
E02003662,0.00
E02003663,13779.27
E02003664,0.00
E02003665,8072.31
E02003666,9637.65
E02003667,0.00
E02003668,0.00
E02003669,0.00
E02003670,2360.47
E02003671,0.00
E02003672,0.00
E02003673,229.11
E02003674,0.00
E02003675,692.58
E02003676,0.00
E02003677,0.00
E02003678,0.00
E02003679,0.00
E02003680,579.05
E02003681,0.00
E02003682,7750.24
E02003683,0.00
E02003685,0.00
E02003686,1460.73
E02003687,0.00
E02003688,9839.46
E02003689,5410.33
E02003690,0.00
E02003691,0.00
E02003692,0.00
E02003693,6202.55
E02003694,0.00
E02003695,0.00
E02003696,3934.04
E02003697,0.00
E02003698,0.00
E02003699,0.00
E02003701,5899.68
E02003702,0.00
E02003703,0.00
E02003704,0.00
E02003705,0.00
E02003706,0.00
E02003707,0.00
E02003708,1889.09
E02003709,0.00
E02003710,12335.61
E02003711,3281.67
E02003712,9418.72
E02003713,0.00
E02003714,5416.76
E02003715,0.00
E02003716,680.36
E02003717,1980.58
E02003718,802.14
E02003719,0.00
E02003720,0.00
E02003721,0.00
E02003722,307.46
E02003723,3741.40
E02003724,10565.55
E02003725,1722.75
E02003726,9437.36
E02003727,7290.74
E02003728,243.88
E02003729,295.55
E02003730,5336.73
E02003731,0.00
E02003732,1726.08
E02003733,0.00
E02003734,0.00
E02003735,21358.36
E02003736,56.78
E02003737,1810.20
E02003738,235.07
E02003739,466.64
E02003740,0.00
E02003742,0.00
E02003743,0.00
E02003744,24208.02
E02003745,0.00
E02003746,6143.68
E02003747,0.00
E02003748,4168.84
E02003749,0.00
E02003750,1546.56
E02003751,0.00
E02003752,4942.95
E02003753,1659.95
E02003754,0.00
E02003755,4198.92
E02003756,614.48
E02003757,0.00
E02003758,0.00
E02003759,17834.32
E02003760,7540.63
E02003761,0.00
E02003762,0.00
E02003763,0.00
E02003764,9659.72
E02003765,1728.06
E02003766,935.57
E02003767,0.00
E02003768,0.00
E02003769,0.00
E02003770,0.00
E02003771,4695.73
E02003772,2190.59
E02003773,9729.07
E02003774,3939.49
E02003775,545.82
E02003776,0.00
E02003777,0.00
E02003778,0.00
E02003779,9015.01
E02003780,0.00
E02003781,7198.42
E02003783,249.31
E02003784,0.00
E02003785,8148.19
E02003786,0.00
E02003787,99.60
E02003788,0.00
E02003789,0.00
E02003790,240.94
E02003791,0.00
E02003792,268.43
E02003793,0.00
E02003794,0.00
E02003795,0.00
E02003796,0.00
E02003797,7269.63
E02003798,0.00
E02003799,0.00
E02003800,355.49
E02003801,0.00
E02003802,4543.67
E02003803,14665.20
E02003804,3173.13
E02003805,0.00
E02003806,6128.73
E02003807,1060.52
E02003808,0.00
E02003809,0.00
E02003810,0.00
E02003811,0.00
E02003812,1566.62
E02003813,12706.54
E02003814,0.00
E02003815,0.00
E02003816,11450.51
E02003817,1466.14
E02003818,0.00
E02003819,978.43
E02003820,2384.79
E02003821,3757.78
E02003822,298.30
E02003823,2272.46
E02003824,0.00
E02003825,2840.23
E02003826,214.26
E02003827,7096.51
E02003828,0.00
E02003829,323.34
E02003830,11438.47
E02003831,1001.26
E02003832,0.00
E02003833,0.00
E02003834,2073.15
E02003835,0.00
E02003836,10354.04
E02003837,0.00
E02003838,0.00
E02003839,4953.82
E02003840,233.92
E02003841,4039.55
E02003842,0.00
E02003843,0.00
E02003844,0.00
E02003845,1733.44
E02003846,0.00
E02003847,0.00
E02003848,6013.98
E02003849,20195.67
E02003850,0.00
E02003851,0.00
E02003852,0.00
E02003853,0.00
E02003854,3104.76
E02003855,0.00
E02003856,2419.57
E02003857,0.00
E02003858,7192.10
E02003859,0.00
E02003860,0.00
E02003861,2612.90
E02003862,0.00
E02003863,3682.30
E02003864,1546.61
E02003865,0.00
E02003866,0.00
E02003867,0.00
E02003868,6457.33
E02003869,5806.71
E02003870,3711.29
E02003871,0.00
E02003872,0.00
E02003873,0.00
E02003874,1942.34
E02003875,0.00
E02003876,0.00
E02003877,5067.15
E02003878,1049.14
E02003879,29323.98
E02003880,0.00
E02003881,0.00
E02003882,0.00
E02003883,350.76
E02003884,0.00
E02003885,0.00
E02003886,337.76
E02003887,0.00
E02003888,19865.52
E02003889,0.00
E02003890,0.00
E02003891,322.09
E02003892,0.00
E02003893,0.00
E02003894,4345.72
E02003895,7804.90
E02003896,1508.99
E02003897,6460.74
E02003898,0.00
E02003899,0.00
E02003900,651.55
E02003901,0.00
E02003902,1722.83
E02003903,185.83
E02003904,734.52
E02003905,0.00
E02003906,510.86
E02003907,0.00
E02003908,4820.19
E02003909,1303.17
E02003910,16175.74
E02003911,286.62
E02003912,0.00
E02003913,0.00
E02003914,9596.34
E02003915,4294.09
E02003916,0.00
E02003917,0.00
E02003918,215.48
E02003919,4181.13
E02003920,206.90
E02003921,0.00
E02003922,18193.04
E02003923,5004.49
E02003924,1683.13
E02003925,0.00
E02003926,0.00
E02003927,0.00
E02003928,16671.75
E02003929,0.00
E02003930,363.83
E02003931,9854.57
E02003932,467.59
E02003933,0.00
E02003934,1087.35
E02003935,7412.94
E02003936,0.00
E02003937,6788.92
E02003938,1750.14
E02003939,3249.85
E02003940,0.00
E02003941,14624.92
E02003942,3038.35
E02003943,2626.69
E02003944,11639.95
E02003945,0.00
E02003946,319.66
E02003947,5075.98
E02003948,11763.38
E02003949,960.25
E02003950,369.43
E02003951,3589.98
E02003952,9613.81
E02003953,127.08
E02003954,3106.06
E02003955,2098.56
E02003956,0.00
E02003957,417.80
E02003958,0.00
E02003959,0.00
E02003960,0.00
E02003961,4161.20
E02003962,0.00
E02003963,17824.69
E02003964,0.00
E02003965,3808.75
E02003966,0.00
E02003967,648.09
E02003968,2397.49
E02003969,0.00
E02003970,4181.50
E02003971,165.95
E02003972,4292.34
E02003973,7359.63
E02003974,0.00
E02003975,0.00
E02003976,4588.71
E02003977,0.00
E02003978,1125.85
E02003979,220.04
E02003980,18765.59
E02003981,419.77
E02003982,1672.44
E02003983,2106.48
E02003984,7195.14
E02003985,0.00
E02003986,963.78
E02003987,240.54
E02003988,443.44
E02003989,10082.31
E02003990,19148.91
E02003991,2521.79
E02003992,10109.58
E02003993,0.00
E02003994,1750.80
E02003995,0.00
E02003996,5487.56
E02003997,2882.80
E02003998,209.64
E02003999,593.71
E02004000,302.23
E02004001,10320.56
E02004002,0.00
E02004003,2549.91
E02004004,1653.01
E02004005,811.72
E02004006,0.00
E02004007,1883.49
E02004008,1356.08
E02004009,507.44
E02004010,17673.99
E02004011,0.00
E02004012,643.55
E02004013,330.04
E02004014,1023.15
E02004015,2924.60
E02004016,165.64
E02004017,16429.29
E02004018,1544.99
E02004019,0.00
E02004020,7928.67
E02004021,0.00
E02004022,0.00
E02004023,1593.98
E02004024,0.00
E02004025,1248.14
E02004026,3294.43
E02004027,336.41
E02004028,2999.06
E02004029,9112.00
E02004030,0.00
E02004031,11441.10
E02004032,2590.07
E02004033,1970.17
E02004034,327.42
E02004035,0.00
E02004036,2799.81
E02004037,0.00
E02004038,6750.03
E02004039,0.00
E02004040,4847.64
E02004041,0.00
E02004043,541.04
E02004044,763.04
E02004045,7504.25
E02004046,586.76
E02004047,200.13
E02004048,1032.23
E02004049,0.00
E02004050,0.00
E02004051,3834.11
E02004052,0.00
E02004053,3074.30
E02004054,0.00
E02004055,0.00
E02004056,8418.96
E02004057,0.00
E02004058,1824.30
E02004059,7897.15
E02004060,0.00
E02004061,15458.24
E02004062,387.08
E02004063,966.35
E02004064,2988.09
E02004065,5175.32
E02004066,776.39
E02004067,0.00
E02004068,257.11
E02004069,2377.82
E02004070,0.00
E02004071,0.00
E02004072,7490.21
E02004073,321.14
E02004074,1184.62
E02004075,348.95
E02004076,2230.96
E02004077,6540.19
E02004078,0.00
E02004080,15375.91
E02004081,0.00
E02004082,0.00
E02004083,226.54
E02004084,0.00
E02004085,1730.30
E02004086,1230.18
E02004087,0.00
E02004088,0.00
E02004089,20670.93
E02004090,419.75
E02004091,0.00
E02004092,0.00
E02004093,0.00
E02004094,0.00
E02004095,7420.94
E02004096,0.00
E02004097,0.00
E02004098,1382.83
E02004100,16605.29
E02004102,3829.02
E02004103,3642.05
E02004104,0.00
E02004105,2159.41
E02004106,0.00
E02004108,4494.11
E02004109,0.00
E02004110,0.00
E02004111,0.00
E02004112,0.00
E02004113,1149.93
E02004114,0.00
E02004115,0.00
E02004116,10181.53
E02004117,0.00
E02004118,637.39
E02004119,1639.60
E02004120,517.04
E02004121,2040.62
E02004122,523.45
E02004123,0.00
E02004124,0.00
E02004125,0.00
E02004126,14111.24
E02004128,0.00
E02004129,0.00
E02004130,405.71
E02004131,5966.41
E02004132,195.86
E02004133,4446.85
E02004134,446.16
E02004135,0.00
E02004136,3155.26
E02004137,0.00
E02004138,8044.18
E02004139,4271.93
E02004140,303.09
E02004141,0.00
E02004142,0.00
E02004143,0.00
E02004144,0.00
E02004145,0.00
E02004146,8222.90
E02004147,1094.00
E02004148,0.00
E02004149,0.00
E02004150,0.00
E02004151,9919.32
E02004152,300.43
E02004153,0.00
E02004154,5212.59
E02004155,0.00
E02004156,3910.27
E02004157,0.00
E02004158,0.00
E02004159,9931.73
E02004160,201.24
E02004161,2556.81
E02004162,11280.75
E02004163,1809.89
E02004164,0.00
E02004165,0.00
E02004166,0.00
E02004167,7037.49
E02004168,4738.06
E02004169,715.58
E02004170,7349.05
E02004171,0.00
E02004172,0.00
E02004173,0.00
E02004174,7979.17
E02004175,3691.52
E02004176,0.00
E02004177,1116.00
E02004178,0.00
E02004179,4865.99
E02004180,0.00
E02004181,2052.26
E02004182,0.00
E02004183,15478.77
E02004184,8539.14
E02004185,0.00
E02004186,10717.65
E02004187,1499.93
E02004188,0.00
E02004189,100.64
E02004190,0.00
E02004191,5326.55
E02004192,0.00
E02004193,1097.42
E02004194,156.24
E02004195,6450.19
E02004196,10390.71
E02004197,0.00
E02004198,5279.81
E02004199,0.00
E02004200,0.00
E02004201,0.00
E02004202,0.00
E02004203,0.00
E02004204,0.00
E02004205,4174.78
E02004206,211.27
E02004207,1868.14
E02004208,0.00
E02004209,7272.85
E02004210,6034.44
E02004211,0.00
E02004212,0.00
E02004213,3155.73
E02004214,17114.27
E02004215,6866.06
E02004216,0.00
E02004217,801.29
E02004218,201.00
E02004219,232.59
E02004220,0.00
E02004221,0.00
E02004222,7051.96
E02004223,13754.09
E02004224,0.00
E02004225,1933.66
E02004226,0.00
E02004227,2518.76
E02004228,0.00
E02004229,440.76
E02004230,6059.57
E02004231,0.00
E02004232,416.08
E02004233,10316.75
E02004234,0.00
E02004235,786.40
E02004236,110.54
E02004237,0.00
E02004238,658.73
E02004239,6947.94
E02004240,6552.51
E02004241,3201.81
E02004242,0.00
E02004243,0.00
E02004244,7602.65
E02004245,0.00
E02004246,0.00
E02004247,858.88
E02004248,955.02
E02004249,289.73
E02004250,14494.86
E02004251,0.00
E02004252,4800.75
E02004253,1305.30
E02004254,1825.58
E02004255,7593.72
E02004256,1757.49
E02004257,4135.73
E02004258,2886.34
E02004259,0.00
E02004260,4583.44
E02004261,6628.49
E02004262,0.00
E02004263,0.00
E02004264,488.59
E02004265,1643.66
E02004266,0.00
E02004267,0.00
E02004268,2454.74
E02004269,5275.58
E02004270,0.00
E02004271,164.05
E02004272,0.00
E02004273,268.21
E02004274,3426.72
E02004275,450.14
E02004276,7251.17
E02004277,5363.38
E02004278,5445.75
E02004279,0.00
E02004280,2927.03
E02004281,0.00
E02004282,2162.12
E02004283,15323.15
E02004284,645.25
E02004285,4586.11
E02004286,0.00
E02004287,0.00
E02004288,1843.30
E02004289,3716.19
E02004290,0.00
E02004291,254.55
E02004292,4055.28
E02004293,4100.04
E02004294,0.00
E02004295,0.00
E02004296,761.46
E02004297,0.00
E02004298,0.00
E02004299,7168.97
E02004300,0.00
E02004301,0.00
E02004302,3275.90
E02004303,11266.65
E02004304,351.64
E02004305,9034.87
E02004306,0.00
E02004307,452.53
E02004308,11286.97
E02004309,0.00
E02004310,0.00
E02004311,0.00
E02004312,0.00
E02004313,16046.52
E02004314,1859.37
E02004315,2763.31
E02004316,457.06
E02004317,1718.55
E02004318,478.67
E02004319,547.58
E02004320,0.00
E02004321,1557.87
E02004322,0.00
E02004323,8432.54
E02004324,898.16
E02004325,1725.33
E02004326,221.29
E02004327,0.00
E02004328,2281.63
E02004329,7297.42
E02004330,0.00
E02004331,505.71
E02004332,406.00
E02004333,0.00
E02004334,0.00
E02004335,6853.49
E02004336,0.00
E02004337,775.54
E02004338,0.00
E02004339,5705.76
E02004340,0.00
E02004341,0.00
E02004342,0.00
E02004343,8271.35
E02004344,0.00
E02004345,0.00
E02004346,544.17
E02004347,1723.02
E02004348,823.44
E02004349,25.77
E02004350,4943.94
E02004351,486.09
E02004352,14117.40
E02004353,444.42
E02004354,20266.43
E02004355,0.00
E02004356,0.00
E02004357,0.00
E02004358,0.00
E02004359,20414.91
E02004361,0.00
E02004362,611.16
E02004363,0.00
E02004364,2833.74
E02004365,3799.08
E02004366,0.00
E02004367,0.00
E02004368,7947.90
E02004369,0.00
E02004370,12403.11
E02004371,1534.98
E02004372,0.00
E02004373,6234.68
E02004374,0.00
E02004375,2474.51
E02004376,5946.32
E02004377,1706.76
E02004378,0.00
E02004379,58.57
E02004380,0.00
E02004381,9412.04
E02004382,0.00
E02004383,0.00
E02004384,0.00
E02004385,0.00
E02004386,5798.45
E02004387,0.00
E02004388,0.00
E02004389,0.00
E02004390,0.00
E02004391,3231.92
E02004392,0.00
E02004393,3240.41
E02004394,0.00
E02004395,2173.37
E02004396,0.00
E02004397,1428.88
E02004398,1690.08
E02004399,5944.89
E02004400,0.00
E02004401,0.00
E02004402,3401.95
E02004403,0.00
E02004404,0.00
E02004405,0.00
E02004406,7484.82
E02004407,0.00
E02004408,2633.30
E02004409,0.00
E02004410,0.00
E02004411,5753.92
E02004412,4803.47
E02004413,473.00
E02004414,0.00
E02004415,0.00
E02004416,0.00
E02004417,9152.56
E02004418,0.00
E02004419,214.32
E02004420,181.40
E02004421,42.46
E02004422,1869.69
E02004423,0.00
E02004424,0.00
E02004425,0.00
E02004426,0.00
E02004427,3498.90
E02004428,1659.41
E02004429,0.00
E02004430,0.00
E02004431,3829.30
E02004432,0.00
E02004433,0.00
E02004434,10245.65
E02004435,8225.89
E02004436,0.00
E02004437,1760.16
E02004438,17931.27
E02004439,0.00
E02004440,0.00
E02004441,1539.08
E02004442,0.00
E02004443,0.00
E02004444,5384.61
E02004445,15815.41
E02004446,0.00
E02004447,0.00
E02004448,0.00
E02004449,4803.03
E02004450,242.89
E02004451,0.00
E02004452,312.72
E02004453,2065.86
E02004454,6217.15
E02004455,0.00
E02004456,1451.91
E02004457,6225.61
E02004458,5145.09
E02004459,3920.11
E02004460,1690.88
E02004461,0.00
E02004462,12247.52
E02004463,0.00
E02004464,0.00
E02004465,996.38
E02004466,0.00
E02004467,0.00
E02004468,209.99
E02004469,0.00
E02004470,8913.70
E02004471,0.00
E02004472,0.00
E02004473,1881.37
E02004474,10453.26
E02004475,0.00
E02004476,0.00
E02004477,0.00
E02004478,6382.92
E02004479,0.00
E02004480,1187.20
E02004481,0.00
E02004482,9495.31
E02004483,3522.52
E02004484,0.00
E02004485,0.00
E02004486,0.00
E02004487,3758.01
E02004488,0.00
E02004489,11810.80
E02004490,0.00
E02004491,1819.14
E02004492,2422.74
E02004493,3373.70
E02004494,8152.57
E02004495,937.16
E02004496,7887.19
E02004497,3291.86
E02004498,655.94
E02004499,1989.05
E02004500,0.00
E02004501,0.00
E02004502,0.00
E02004503,6150.68
E02004504,0.00
E02004505,0.00
E02004506,0.00
E02004507,11809.83
E02004508,531.65
E02004509,8810.54
E02004512,4546.07
E02004513,8978.62
E02004514,0.00
E02004515,0.00
E02004516,3690.37
E02004517,13094.08
E02004518,0.00
E02004519,325.87
E02004520,3954.39
E02004521,1748.24
E02004522,630.62
E02004523,71.92
E02004524,0.00
E02004525,6132.54
E02004526,1754.98
E02004527,0.00
E02004528,0.00
E02004529,0.00
E02004530,2073.07
E02004531,3340.38
E02004532,0.00
E02004533,0.00
E02004534,0.00
E02004535,0.00
E02004536,0.00
E02004537,3585.69
E02004538,5471.16
E02004539,0.00
E02004540,5618.23
E02004541,2384.05
E02004542,0.00
E02004543,0.00
E02004544,0.00
E02004545,7836.65
E02004546,0.00
E02004547,7623.64
E02004548,6742.30
E02004549,0.00
E02004550,0.00
E02004551,0.00
E02004552,0.00
E02004553,0.00
E02004554,0.00
E02004555,0.00
E02004556,0.00
E02004557,841.39
E02004558,14885.78
E02004559,5490.11
E02004560,223.29
E02004561,410.63
E02004562,2767.92
E02004563,0.00
E02004564,0.00
E02004565,0.00
E02004566,0.00
E02004567,0.00
E02004568,3477.02
E02004569,0.00
E02004570,2460.12
E02004571,0.00
E02004572,0.00
E02004573,233.41
E02004574,9496.19
E02004575,2230.77
E02004576,0.00
E02004577,0.00
E02004578,4031.20
E02004579,0.00
E02004580,2190.72
E02004581,2532.11
