MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,grid-capacity,distribution-centres,supermarket,warehouse,brownfield
E02001924,"Hall Green East",0,149.0,373.62,9.937,1,0,0.00,252.32,0.00,4.45
E02001925,"Selly Oak Park & Lodge Hill",0,266.0,663.22,13.993,1,0,0.00,0.00,0.00,0.85
E02001926,"Stirchley North & Selly Park",0,266.0,1174.94,14.316,0,0,0.00,0.00,0.00,11.32
E02001927,"Weoley Castle",0,410.0,144.88,12.129,0,0,0.00,844.98,0.00,0.09
E02001928,"Woodgate",0,101.0,20.97,9.895,0,0,0.00,0.00,4543.53,0.39
E02001929,"Fox Hollies",0,149.0,59.12,10.846,0,0,0.00,666.42,0.00,0.24
E02001930,"Kings Heath",0,300.0,881.01,11.914,1,0,0.00,4945.12,0.00,0.91
E02001931,"Wake Green East & Moseley Bog",0,292.0,436.17,16.666,2,0,0.00,237.61,0.00,1.55
E02001932,"Bartley Green & Shenley Fields",0,410.0,417.24,15.367,1,0,0.00,0.00,0.00,5.29
E02001933,"Kings Heath Park & Stirchley East",0,441.0,305.21,10.257,0,0,0.00,618.47,0.00,0.14
E02001934,"Hall Green Central",0,100.0,2.85,29.884,0,0,0.00,3242.37,0.00,0.66
E02001935,"Shenley Lane",0,309.0,306.36,29.352,0,0,0.00,0.00,0.00,0
E02001936,"Brandwood North",0,392.0,131.15,53.706,0,0,0.00,1657.69,0.00,0.2
E02001937,"Billesley Common",0,300.0,86.40,14.893,0,0,0.00,102.79,0.00,2.62
E02001938,"Bournville East & Stirchley West",0,141.0,1701.56,15.869,0,0,0.00,4761.26,0.00,6.82
E02001939,"Bournville West",0,450.0,313.99,12.025,1,0,0.00,0.00,0.00,6.12
E02001941,"Yardley Wood West",0,400.0,40.69,7.443,0,0,0.00,0.00,0.00,0
E02001942,"Cotteridge",0,391.0,147.92,26.483,0,0,0.00,908.87,0.00,0.14
E02001943,"Brandwood East",0,300.0,831.20,6.996,1,0,0.00,2351.45,0.00,0.9
E02001944,"Brandwood End",0,249.0,198.43,8.967,0,0,0.00,0.00,0.00,0.47
E02001945,"Allens Cross",0,383.0,546.33,11.951,0,0,0.00,5765.07,0.00,0.42
E02001946,"Northfield Victoria Common",0,325.0,1110.36,13.379,2,0,0.00,1758.52,0.00,1.85
E02001947,"Druids Heath",0,249.0,63.43,8.774,0,0,0.00,0.00,0.00,37.65
E02001948,"Highter's Heath & Maypole",0,162.0,628.11,8.225,0,0,0.00,11474.29,0.00,0.04
E02001949,"Lifford & Walkers Heath",0,315.0,132.99,14.694,0,0,0.00,0.00,0.00,14.39
E02001950,"Longbridge North",0,184.0,603.66,13.767,6,0,0.00,0.00,0.00,0.96
E02001951,"Frankley",0,383.0,183.74,24.645,0,0,0.00,968.92,0.00,0.61
E02001952,"Turves Green",0,250.0,365.02,17.364,0,0,0.00,1074.23,0.00,0.19
E02001953,"King's Norton",0,391.0,872.45,15.708,0,0,0.00,1969.64,0.00,3.15
E02001954,"Hawkesley",0,66.0,170.57,13.576,0,0,0.00,0.00,0.00,5.24
E02001955,"Longbridge South",0,437.0,1499.81,45.504,2,0,0.00,12972.93,0.00,19.93
E02001956,"Rubery East",0,383.0,2175.77,20.981,1,0,0.00,8778.17,0.00,0.3
E02001957,"West Heath",0,250.0,27.97,12.534,0,0,0.00,0.00,0.00,0.14
E02006807,"Yardley Wood East",0,100.0,17.12,14.329,0,0,0.00,792.88,0.00,0.34
E02006809,"Handsworth Wood",0,205.0,339.15,11.275,0,0,0.00,0.00,0.00,0.68
E02006895,"Attwood Green & Park Central",0,359.0,979.66,10.224,1,0,0.00,0.00,0.00,12.39
E02006896,"Digbeth",0,474.0,4752.38,6.537,12,0,0.00,1651.65,0.00,51.94
E02006897,"Five Ways North",0,345.0,2628.19,43.647,1,0,0.00,0.00,0.00,9.84
E02006898,"Ladywood - Summer Hill",0,331.0,1356.22,1.389,1,0,0.00,0.00,324.52,26.14
E02006899,"Central",0,665.0,4214.73,1.669,7,0,0.00,1341.52,0.00,16.41
E02006900,"Bordesley",0,210.0,2690.59,3.501,3,0,347.95,19753.41,0.00,1.84
E02006901,"Greet & Sparkhill South",0,416.0,652.28,3.578,0,0,0.00,3897.02,15841.31,4.6
